,date,accuracy,weighted_accuracy,accuracy_home,accuracy_draw,accuracy_away,macro_avg_precision,micro_avg_precision,weighted_precision,precision_home,precision_draw,precision_away,macro_avg_recall,micro_avg_recall,weighted_recall,recall_home,recall_draw,recall_away,macro_avg_f_mesure,micro_avg_f_mesure,weighted_f_mesure,f_mesure_home,f_mesure_draw,f_mesure_away,log_loss,loss_home,loss_draw,loss_away,mse_loss,ECE,ECE_home,ECE_draw,ECE_away,home_ECE_y,draw_ECE_y,away_ECE_y,home_ECE_p,draw_ECE_p,away_ECE_p,home_ECE_size,draw_ECE_size,away_ECE_size
0,2010-01-03,0.5714285714285714,0.6530612244897959,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.2222222222222222,0.5714285714285714,0.38095238095238093,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.26666666666666666,0.8,0.45714285714285713,0.8,0.0,0.0,0.8857060581893249,0.16144285714285714,0.2636142857142857,0.08971428571428573,0.17159047619047618,0.27809523809523806,0.38714285714285707,0.1757142857142857,0.27142857142857146,"[0, 0.0, 0, 0, 0.0, 1.0, 1.0, 0, 0, 0]","[0, 0.5, 0.3333333333333333, 0.5, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0, 0.44, 0.5566666666666668, 0.64, 0, 0, 0]","[0, 0.195, 0.24666666666666667, 0.32, 0, 0, 0, 0, 0, 0]","[0, 0.17, 0.24, 0.38, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 0, 2, 3, 1, 0, 0, 0]","[0, 2, 3, 2, 0, 0, 0, 0, 0, 0]","[0, 3, 2, 1, 0, 1, 0, 0, 0, 0]"
1,2010-01-04,0.5714285714285714,0.6530612244897959,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.2222222222222222,0.5714285714285714,0.38095238095238093,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.26666666666666666,0.8,0.45714285714285713,0.8,0.0,0.0,0.8857060581893249,0.16144285714285714,0.2636142857142857,0.08971428571428573,0.17159047619047618,0.27809523809523806,0.38714285714285707,0.1757142857142857,0.27142857142857146,"[0, 0.0, 0, 0, 0.0, 1.0, 1.0, 0, 0, 0]","[0, 0.5, 0.3333333333333333, 0.5, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0, 0.44, 0.5566666666666668, 0.64, 0, 0, 0]","[0, 0.195, 0.24666666666666667, 0.32, 0, 0, 0, 0, 0, 0]","[0, 0.17, 0.24, 0.38, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 0, 2, 3, 1, 0, 0, 0]","[0, 2, 3, 2, 0, 0, 0, 0, 0, 0]","[0, 3, 2, 1, 0, 1, 0, 0, 0, 0]"
2,2010-01-05,0.5714285714285714,0.6530612244897959,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.2222222222222222,0.5714285714285714,0.38095238095238093,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.0,0.0,0.26666666666666666,0.8,0.45714285714285713,0.8,0.0,0.0,0.8857060581893249,0.16144285714285714,0.2636142857142857,0.08971428571428573,0.17159047619047618,0.27809523809523806,0.38714285714285707,0.1757142857142857,0.27142857142857146,"[0, 0.0, 0, 0, 0.0, 1.0, 1.0, 0, 0, 0]","[0, 0.5, 0.3333333333333333, 0.5, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.0, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0, 0.44, 0.5566666666666668, 0.64, 0, 0, 0]","[0, 0.195, 0.24666666666666667, 0.32, 0, 0, 0, 0, 0, 0]","[0, 0.17, 0.24, 0.38, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 0, 2, 3, 1, 0, 0, 0]","[0, 2, 3, 2, 0, 0, 0, 0, 0, 0]","[0, 3, 2, 1, 0, 1, 0, 0, 0, 0]"
3,2010-01-06,0.5294117647058824,0.6747404844290658,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.35714285714285715,0.5294117647058824,0.38655462184873945,0.5714285714285714,0.0,0.5,0.4166666666666667,0.5294117647058824,0.5294117647058824,1.0,0.0,0.25,0.35353535353535354,0.72,0.4206773618538324,0.7272727272727273,0.0,0.3333333333333333,0.949123986617999,0.20061764705882354,0.20781764705882352,0.15928235294117646,0.18923921568627453,0.19098039215686277,0.20647058823529413,0.061764705882352916,0.3047058823529412,"[0, 0.0, 0, 0.0, 0.5, 0.8, 1.0, 0, 0, 0]","[0, 0.5, 0.2727272727272727, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.8, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0.36250000000000004, 0.44500000000000006, 0.554, 0.64, 0, 0, 0]","[0, 0.195, 0.2645454545454546, 0.3375, 0, 0, 0, 0, 0, 0]","[0, 0.1625, 0.25, 0.35000000000000003, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 4, 6, 5, 1, 0, 0, 0]","[0, 2, 11, 4, 0, 0, 0, 0, 0, 0]","[0, 4, 7, 5, 0, 1, 0, 0, 0, 0]"
4,2010-01-07,0.5294117647058824,0.6747404844290658,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.35714285714285715,0.5294117647058824,0.38655462184873945,0.5714285714285714,0.0,0.5,0.4166666666666667,0.5294117647058824,0.5294117647058824,1.0,0.0,0.25,0.35353535353535354,0.72,0.4206773618538324,0.7272727272727273,0.0,0.3333333333333333,0.949123986617999,0.20061764705882354,0.20781764705882352,0.15928235294117646,0.18923921568627453,0.19098039215686277,0.20647058823529413,0.061764705882352916,0.3047058823529412,"[0, 0.0, 0, 0.0, 0.5, 0.8, 1.0, 0, 0, 0]","[0, 0.5, 0.2727272727272727, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.8, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0.36250000000000004, 0.44500000000000006, 0.554, 0.64, 0, 0, 0]","[0, 0.195, 0.2645454545454546, 0.3375, 0, 0, 0, 0, 0, 0]","[0, 0.1625, 0.25, 0.35000000000000003, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 4, 6, 5, 1, 0, 0, 0]","[0, 2, 11, 4, 0, 0, 0, 0, 0, 0]","[0, 4, 7, 5, 0, 1, 0, 0, 0, 0]"
5,2010-01-08,0.5294117647058824,0.6747404844290658,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.35714285714285715,0.5294117647058824,0.38655462184873945,0.5714285714285714,0.0,0.5,0.4166666666666667,0.5294117647058824,0.5294117647058824,1.0,0.0,0.25,0.35353535353535354,0.72,0.4206773618538324,0.7272727272727273,0.0,0.3333333333333333,0.949123986617999,0.20061764705882354,0.20781764705882352,0.15928235294117646,0.18923921568627453,0.19098039215686277,0.20647058823529413,0.061764705882352916,0.3047058823529412,"[0, 0.0, 0, 0.0, 0.5, 0.8, 1.0, 0, 0, 0]","[0, 0.5, 0.2727272727272727, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.8, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0.36250000000000004, 0.44500000000000006, 0.554, 0.64, 0, 0, 0]","[0, 0.195, 0.2645454545454546, 0.3375, 0, 0, 0, 0, 0, 0]","[0, 0.1625, 0.25, 0.35000000000000003, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 4, 6, 5, 1, 0, 0, 0]","[0, 2, 11, 4, 0, 0, 0, 0, 0, 0]","[0, 4, 7, 5, 0, 1, 0, 0, 0, 0]"
6,2010-01-09,0.5294117647058824,0.6747404844290658,0.6470588235294118,0.6470588235294118,0.7647058823529411,0.35714285714285715,0.5294117647058824,0.38655462184873945,0.5714285714285714,0.0,0.5,0.4166666666666667,0.5294117647058824,0.5294117647058824,1.0,0.0,0.25,0.35353535353535354,0.72,0.4206773618538324,0.7272727272727273,0.0,0.3333333333333333,0.949123986617999,0.20061764705882354,0.20781764705882352,0.15928235294117646,0.18923921568627453,0.19098039215686277,0.20647058823529413,0.061764705882352916,0.3047058823529412,"[0, 0.0, 0, 0.0, 0.5, 0.8, 1.0, 0, 0, 0]","[0, 0.5, 0.2727272727272727, 0.25, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.0, 0.8, 0, 0.0, 0, 0, 0, 0]","[0, 0.14, 0, 0.36250000000000004, 0.44500000000000006, 0.554, 0.64, 0, 0, 0]","[0, 0.195, 0.2645454545454546, 0.3375, 0, 0, 0, 0, 0, 0]","[0, 0.1625, 0.25, 0.35000000000000003, 0, 0.53, 0, 0, 0, 0]","[0, 1, 0, 4, 6, 5, 1, 0, 0, 0]","[0, 2, 11, 4, 0, 0, 0, 0, 0, 0]","[0, 4, 7, 5, 0, 1, 0, 0, 0, 0]"
7,2010-01-10,0.625,0.7412109375,0.71875,0.75,0.78125,0.41794871794871796,0.625,0.4973557692307692,0.6538461538461539,0.0,0.6,0.4583333333333333,0.625,0.625,1.0,0.0,0.375,0.41741204531902204,0.9090909090909091,0.5354427549194991,0.7906976744186047,0.0,0.4615384615384615,0.8423939865650802,0.18389687500000002,0.15955312500000002,0.14678125,0.16341041666666667,0.12791666666666668,0.2021875,0.028437500000000043,0.153125,"[0, 0.0, 0, 0.0, 0.5, 0.7777777777777778, 1.0, 1.0, 0, 0]","[0, 0.125, 0.2222222222222222, 0.3333333333333333, 0, 0, 0, 0, 0, 0]","[0, 0.0, 0.14285714285714285, 0.5714285714285714, 0, 0.5, 1.0, 0, 0, 0]","[0, 0.15, 0, 0.36000000000000004, 0.45, 0.5511111111111111, 0.6525, 0.71, 0, 0]","[0, 0.15375, 0.25888888888888895, 0.33666666666666667, 0, 0, 0, 0, 0, 0]","[0, 0.1675, 0.25214285714285717, 0.34714285714285714, 0, 0.5549999999999999, 0.65, 0, 0, 0]","[0, 3, 0, 5, 10, 9, 4, 1, 0, 0]","[0, 8, 18, 6, 0, 0, 0, 0, 0, 0]","[0, 8, 14, 7, 0, 2, 1, 0, 0, 0]"
8,2010-01-11,0.6363636363636364,0.7483930211202937,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.4222222222222222,0.6363636363636364,0.509090909090909,0.6666666666666666,0.0,0.6,0.4583333333333333,0.6363636363636364,0.6363636363636364,1.0,0.0,0.375,0.4205128205128205,0.9333333333333333,0.5482517482517483,0.8,0.0,0.4615384615384615,0.8251831641146765,0.180069696969697,0.15559393939393942,0.14248181818181818,0.15938181818181818,0.12888888888888891,0.20333333333333334,0.03272727272727277,0.15060606060606063,"[0, 0.0, 0, 0.0, 0.5, 0.7777777777777778, 1.0, 1.0, 0, 0]","[0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.14285714285714285, 0.5714285714285714, 0, 0.5, 1.0, 0, 0, 0]","[0, 0.15, 0, 0.36000000000000004, 0.45, 0.5511111111111111, 0.6525, 0.735, 0, 0]","[0, 0.15555555555555556, 0.25888888888888895, 0.33666666666666667, 0, 0, 0, 0, 0, 0]","[0.07, 0.1675, 0.25214285714285717, 0.34714285714285714, 0, 0.5549999999999999, 0.65, 0, 0, 0]","[0, 3, 0, 5, 10, 9, 4, 2, 0, 0]","[0, 9, 18, 6, 0, 0, 0, 0, 0, 0]","[1, 8, 14, 7, 0, 2, 1, 0, 0, 0]"
9,2010-01-12,0.6363636363636364,0.7483930211202937,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.4222222222222222,0.6363636363636364,0.509090909090909,0.6666666666666666,0.0,0.6,0.4583333333333333,0.6363636363636364,0.6363636363636364,1.0,0.0,0.375,0.4205128205128205,0.9333333333333333,0.5482517482517483,0.8,0.0,0.4615384615384615,0.8251831641146765,0.180069696969697,0.15559393939393942,0.14248181818181818,0.15938181818181818,0.12888888888888891,0.20333333333333334,0.03272727272727277,0.15060606060606063,"[0, 0.0, 0, 0.0, 0.5, 0.7777777777777778, 1.0, 1.0, 0, 0]","[0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.14285714285714285, 0.5714285714285714, 0, 0.5, 1.0, 0, 0, 0]","[0, 0.15, 0, 0.36000000000000004, 0.45, 0.5511111111111111, 0.6525, 0.735, 0, 0]","[0, 0.15555555555555556, 0.25888888888888895, 0.33666666666666667, 0, 0, 0, 0, 0, 0]","[0.07, 0.1675, 0.25214285714285717, 0.34714285714285714, 0, 0.5549999999999999, 0.65, 0, 0, 0]","[0, 3, 0, 5, 10, 9, 4, 2, 0, 0]","[0, 9, 18, 6, 0, 0, 0, 0, 0, 0]","[1, 8, 14, 7, 0, 2, 1, 0, 0, 0]"
10,2010-01-13,0.6363636363636364,0.7483930211202937,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.4222222222222222,0.6363636363636364,0.509090909090909,0.6666666666666666,0.0,0.6,0.4583333333333333,0.6363636363636364,0.6363636363636364,1.0,0.0,0.375,0.4205128205128205,0.9333333333333333,0.5482517482517483,0.8,0.0,0.4615384615384615,0.8251831641146765,0.180069696969697,0.15559393939393942,0.14248181818181818,0.15938181818181818,0.12888888888888891,0.20333333333333334,0.03272727272727277,0.15060606060606063,"[0, 0.0, 0, 0.0, 0.5, 0.7777777777777778, 1.0, 1.0, 0, 0]","[0, 0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.14285714285714285, 0.5714285714285714, 0, 0.5, 1.0, 0, 0, 0]","[0, 0.15, 0, 0.36000000000000004, 0.45, 0.5511111111111111, 0.6525, 0.735, 0, 0]","[0, 0.15555555555555556, 0.25888888888888895, 0.33666666666666667, 0, 0, 0, 0, 0, 0]","[0.07, 0.1675, 0.25214285714285717, 0.34714285714285714, 0, 0.5549999999999999, 0.65, 0, 0, 0]","[0, 3, 0, 5, 10, 9, 4, 2, 0, 0]","[0, 9, 18, 6, 0, 0, 0, 0, 0, 0]","[1, 8, 14, 7, 0, 2, 1, 0, 0, 0]"
11,2010-01-14,0.6538461538461539,0.7544378698224852,0.7307692307692307,0.8076923076923077,0.7692307692307693,0.47222222222222215,0.6538461538461539,0.5897435897435896,0.6666666666666666,0.0,0.75,0.4583333333333333,0.6538461538461539,0.6538461538461539,1.0,0.0,0.375,0.43333333333333335,0.9714285714285714,0.5846153846153846,0.8,0.0,0.5,0.8088885387868867,0.18508461538461538,0.12651153846153848,0.15668846153846155,0.1560948717948718,0.16333333333333333,0.22153846153846152,0.08884615384615382,0.1796153846153846,"[0, 0.0, 0, 0.0, 0.625, 0.6666666666666666, 1.0, 1.0, 0, 0]","[0, 0.0, 0.2, 0.25, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.16666666666666666, 0.6666666666666666, 0, 1.0, 1.0, 0, 0, 0]","[0, 0.155, 0, 0.36000000000000004, 0.4525, 0.5483333333333333, 0.6566666666666666, 0.735, 0, 0]","[0, 0.1442857142857143, 0.2613333333333333, 0.345, 0, 0, 0, 0, 0, 0]","[0.07, 0.166, 0.25416666666666665, 0.34166666666666673, 0, 0.58, 0.65, 0, 0, 0]","[0, 2, 0, 5, 8, 6, 3, 2, 0, 0]","[0, 7, 15, 4, 0, 0, 0, 0, 0, 0]","[1, 5, 12, 6, 0, 1, 1, 0, 0, 0]"
12,2010-01-15,0.6538461538461539,0.7544378698224852,0.7307692307692307,0.8076923076923077,0.7692307692307693,0.47222222222222215,0.6538461538461539,0.5897435897435896,0.6666666666666666,0.0,0.75,0.4583333333333333,0.6538461538461539,0.6538461538461539,1.0,0.0,0.375,0.43333333333333335,0.9714285714285714,0.5846153846153846,0.8,0.0,0.5,0.8088885387868867,0.18508461538461538,0.12651153846153848,0.15668846153846155,0.1560948717948718,0.16333333333333333,0.22153846153846152,0.08884615384615382,0.1796153846153846,"[0, 0.0, 0, 0.0, 0.625, 0.6666666666666666, 1.0, 1.0, 0, 0]","[0, 0.0, 0.2, 0.25, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.16666666666666666, 0.6666666666666666, 0, 1.0, 1.0, 0, 0, 0]","[0, 0.155, 0, 0.36000000000000004, 0.4525, 0.5483333333333333, 0.6566666666666666, 0.735, 0, 0]","[0, 0.1442857142857143, 0.2613333333333333, 0.345, 0, 0, 0, 0, 0, 0]","[0.07, 0.166, 0.25416666666666665, 0.34166666666666673, 0, 0.58, 0.65, 0, 0, 0]","[0, 2, 0, 5, 8, 6, 3, 2, 0, 0]","[0, 7, 15, 4, 0, 0, 0, 0, 0, 0]","[1, 5, 12, 6, 0, 1, 1, 0, 0, 0]"
13,2010-01-16,0.5192307692307693,0.6597633136094675,0.6153846153846154,0.7115384615384616,0.7115384615384616,0.3684210526315789,0.5192307692307693,0.47014170040485825,0.6052631578947368,0.0,0.5,0.3626984126984127,0.5192307692307693,0.5192307692307692,0.8214285714285714,0.0,0.26666666666666666,0.3482652613087396,0.7012987012987013,0.47562582345191035,0.6969696969696969,0.0,0.3478260869565218,0.9511068323749161,0.22086923076923076,0.1627615384615385,0.17409230769230769,0.18590769230769233,0.10153846153846154,0.12615384615384617,0.11076923076923076,0.06769230769230769,"[0.5, 0.3333333333333333, 0.5, 0.2, 0.5454545454545454, 0.6153846153846154, 0.6666666666666666, 1.0, 0, 0]","[0.0, 0.2, 0.16666666666666666, 0.2857142857142857, 0.0, 0.0, 0, 0, 0, 0]","[0.0, 0.09090909090909091, 0.25, 0.5555555555555556, 0.5, 0.5, 1.0, 0, 0, 0]","[0.09, 0.16666666666666666, 0.295, 0.35300000000000004, 0.4572727272727273, 0.5484615384615384, 0.6366666666666666, 0.744, 0, 0]","[0.1, 0.162, 0.2558333333333333, 0.35428571428571426, 0.4633333333333333, 0.54, 0, 0, 0, 0]","[0.08666666666666667, 0.16272727272727272, 0.25166666666666665, 0.3411111111111111, 0.48, 0.5549999999999999, 0.65, 0, 0, 0]","[2, 3, 2, 10, 11, 13, 6, 5, 0, 0]","[1, 15, 24, 7, 3, 2, 0, 0, 0, 0]","[3, 11, 24, 9, 2, 2, 1, 0, 0, 0]"
14,2010-01-17,0.49206349206349204,0.6329050138573948,0.5714285714285714,0.6666666666666666,0.746031746031746,0.3314814814814815,0.49206349206349204,0.40440917107583774,0.5777777777777777,0.0,0.4166666666666667,0.3739495798319328,0.49206349206349204,0.492063492063492,0.7647058823529411,0.0,0.35714285714285715,0.3476144109055501,0.6526315789473685,0.4407041622231495,0.6582278481012658,0.0,0.3846153846153846,0.9861475446054955,0.24093492063492059,0.1950730158730159,0.14919523809523816,0.19506772486772486,0.07873015873015873,0.07730158730158733,0.10571428571428572,0.05317460317460315,"[0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 0.5625, 0.5454545454545454, 0.7777777777777778, 0, 0]","[0.3333333333333333, 0.25, 0.2, 0.4, 0.0, 0.0, 0, 0, 0, 0]","[0.0, 0.09523809523809523, 0.2608695652173913, 0.2857142857142857, 0.3333333333333333, 0.5, 1.0, 0, 0, 0]","[0.09, 0.16666666666666666, 0.26, 0.35, 0.46625, 0.549375, 0.6472727272727273, 0.7433333333333333, 0, 0]","[0.08666666666666667, 0.1555, 0.24280000000000002, 0.351, 0.4633333333333333, 0.54, 0, 0, 0, 0]","[0.0875, 0.15857142857142859, 0.251304347826087, 0.35714285714285715, 0.4566666666666666, 0.5575, 0.65, 0, 0, 0]","[2, 3, 6, 8, 8, 16, 11, 9, 0, 0]","[3, 20, 25, 10, 3, 2, 0, 0, 0, 0]","[4, 21, 23, 7, 3, 4, 1, 0, 0, 0]"
15,2010-01-18,0.49206349206349204,0.6329050138573948,0.5714285714285714,0.6666666666666666,0.746031746031746,0.3314814814814815,0.49206349206349204,0.40440917107583774,0.5777777777777777,0.0,0.4166666666666667,0.3739495798319328,0.49206349206349204,0.492063492063492,0.7647058823529411,0.0,0.35714285714285715,0.3476144109055501,0.6526315789473685,0.4407041622231495,0.6582278481012658,0.0,0.3846153846153846,0.9861475446054955,0.24093492063492059,0.1950730158730159,0.14919523809523816,0.19506772486772486,0.07873015873015873,0.07730158730158733,0.10571428571428572,0.05317460317460315,"[0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 0.5625, 0.5454545454545454, 0.7777777777777778, 0, 0]","[0.3333333333333333, 0.25, 0.2, 0.4, 0.0, 0.0, 0, 0, 0, 0]","[0.0, 0.09523809523809523, 0.2608695652173913, 0.2857142857142857, 0.3333333333333333, 0.5, 1.0, 0, 0, 0]","[0.09, 0.16666666666666666, 0.26, 0.35, 0.46625, 0.549375, 0.6472727272727273, 0.7433333333333333, 0, 0]","[0.08666666666666667, 0.1555, 0.24280000000000002, 0.351, 0.4633333333333333, 0.54, 0, 0, 0, 0]","[0.0875, 0.15857142857142859, 0.251304347826087, 0.35714285714285715, 0.4566666666666666, 0.5575, 0.65, 0, 0, 0]","[2, 3, 6, 8, 8, 16, 11, 9, 0, 0]","[3, 20, 25, 10, 3, 2, 0, 0, 0, 0]","[4, 21, 23, 7, 3, 4, 1, 0, 0, 0]"
